Drug,Symptom,Count
actinomycin,-,1
actinomycin,occlusive,1
actinomycin,disease,1
d,hepatic,1
d,-,1
steroid,contact,1
d,occlusive,1
d,disease,1
amd,liver,1
amd,failure,1
amd,cancers,1
phenylpropanolamine,psychosis,1
phenytoin,skeletal,1
phenytoin,mid,1
levamisole,inr,1
cefuroxime,deterioration,1
bromocil,muscle,1
bromocil,and,1
bromocil,oesophageal,1
bromocil,involvement,1
diuron,cutaneous,1
diuron,sclerosis,1
diuron,muscle,1
diuron,and,1
diuron,oesophageal,1
diuron,involvement,1
aminotriazole,cutaneous,1
aminotriazole,sclerosis,1
aminotriazole,muscle,1
aminotriazole,and,1
aminotriazole,oesophageal,1
bromocil,sclerosis,1
bromocil,cutaneous,1
herbicides,involvement,1
creatinine,cylindruria,1
oleate,pulmonary,1
oleate,edema,1
sulfate,failure,1
gentamicin,proteinuria,1
gentamicin,cylindruria,1
creatinine,proteinuria,1
sodium,proteinuria,1
herbicides,oesophageal,1
sodium,cylindruria,1
phenytoin,gh,1
herbicides,cutaneous,1
herbicides,sclerosis,1
herbicides,muscle,1
herbicides,and,1
aminotriazole,involvement,1
albuterol,cardiac,1
albuterol,toxicity,1
quinapril,essential,1
flumazenil,anxiety,1
benzodiazepine,sedation,1
benzodiazepine,anxiety,1
quinapril,dry,1
quinapril,",",1
quinapril,irritating,1
quinapril,hypertension,1
mannitol,narrow,1
cefuroxime,acute,1
cefuroxime,failure,1
cefuroxime,symptom,1
cefuroxime,dian,1
cefuroxime,allergic,1
cefuroxime,symptoms,1
flumazenil,sedation,1
mannitol,failure,1
neubulized,hypokalemia,1
sodium,wide,1
salbutamol,hypokalemia,1
albuterol,asthmatic,1
albuterol,hypokalemic,1
propoxyphene,wide,1
propoxyphene,qrs,1
propoxyphene,complex,1
sodium,qrs,1
mannitol,renal,1
sodium,complex,1
bicarbonate,wide,1
bicarbonate,qrs,1
bicarbonate,complex,1
mannitol,syndrome,1
mannitol,acute,1
levamisole,of,1
5,increase,1
dopa,depressive,1
dopa,movements,1
valproate,reactions,1
valproate,eruptions,1
carbamazepine,reactions,1
antiepileptic,psoriasiform,1
antiepileptic,eruption,1
agents,psoriasiform,1
agents,eruption,1
valproate,eruption,1
carbamazepine,eruption,1
carmustine,brain,1
carmustine,tumor,1
bcnu,brain,1
bcnu,tumor,1
drug,electrical,1
drug,proarrhythmia,1
valproate,cutaneous,1
sodium,eruptions,1
sodium,cutaneous,1
ddi,fulminant,1
apomorphine,abnormal,1
apomorphine,movements,1
didanosine,hepatitis,1
didanosine,lactate,1
didanosine,acidosis,1
didanosine,1,1
ddi,hepatic,1
fluoxetine,headache,1
ddi,failure,1
ddi,hiv,1
ddi,1,1
ddi,infected,1
fluoxetine,down,1
fluoxetine,syndrome,1
procainamide,electrical,1
procainamide,proarrhythmia,1
valproic,altered,1
agent,syndrome,1
alkylating,uremic,1
alkylating,syndrome,1
alkylating,hus,1
agent,hemolytic,1
agent,-,1
agent,uremic,1
agent,hus,1
alkylating,hemolytic,1
mitomycin,pulmonary,1
mitomycin,hemorrhage,1
c,pulmonary,1
c,hemorrhage,1
mmc,hemorrhage,1
mmc,bleeding,1
alkylating,-,1
mmc,-,1
valproic,mental,1
meperidine,cirrhosis,1
valproic,status,1
acid,altered,1
acid,mental,1
acid,status,1
meperidine,toxicity,1
meperidine,disease,1
meperidine,depressive,1
morphine,failure,1
meperidine,encephalopathy,1
meperidine,excitatory,1
meperidine,toxicities,1
morphine,hypertension,1
morphine,intracerebral,1
morphine,hemorrhage,1
apomorphine,diphasic,1
dopa,abnormal,1
5,inr,1
dopa,dyskinesias,1
sulfamethoxazole,bile,1
sulfamethoxazole,duct,1
trimethoprim,cholestasis,1
-,cholestasis,1
sulfamethoxazole,cholestasis,1
clindamycin,ductopenia,1
ampicillin,cholestatic,1
ampicillin,hepatitis,1
ampicillin,cholestasis,1
ethambutol,pulmonary,1
isoniazid,vision,1
isoniazid,loss,1
ethambutol,toxic,1
zidovudine,damage,1
zidovudine,abnormality,1
sulfamethoxazole,vanishing,1
-,duct,1
-,bile,1
warfarin,inr,1
-,increase,1
-,inr,1
fu,increase,1
fu,inr,1
warfarin,increase,1
warfarin,of,1
clindamycin,vanishing,1
-,vanishing,1
clindamycin,bile,1
clindamycin,duct,1
clindamycin,syndrome,1
trimethoprim,vanishing,1
trimethoprim,bile,1
trimethoprim,duct,1
zidovudine,birth,1
beta,hypersensitivity,1
beta,pneumonitis,1
levo,diphasic,1
phenothiazine,meleate,1
antipsychotic,meleate,1
antipsychotic,respiratory,1
antipsychotic,distress,1
antipsychotic,syndrome,1
phenothiazine,overdose,1
levo,dyskinesias,1
levemepromazine,distress,1
levo,abnormal,1
levo,movements,1
-,diphasic,1
-,abnormal,1
-,movements,1
dopa,diphasic,1
levemepromazine,syndrome,1
levemepromazine,respiratory,1
-,pneumonitis,1
methotrimeprazine,meleate,1
blocker,hypersensitivity,1
blocker,pneumonitis,1
celiprolol,hypersensitivity,1
diphenylhydantoin,acute,1
diphenylhydantoin,intermittent,1
bromocriptine,macroprolactinoma,1
methotrimeprazine,respiratory,1
levemepromazine,meleate,1
methotrimeprazine,distress,1
methotrimeprazine,syndrome,1
meleate,meleate,1
meleate,respiratory,1
meleate,distress,1
meleate,syndrome,1
ethanolamine,edema,1
ethanolamine,pulmonary,1
fluorouracil,leukoencephalopathy,1
bromide,ulceration,1
procainamide,infarction,1
procainamide,tachyarrhythmias,1
diphenylhydantoin,epilepsy,1
dilantin,multiple,1
dilantin,myeloma,1
dilantin,epilepsy,1
naloxone,withdrawal,1
naloxone,syndrome,1
methimazole,aplasia,1
methimazole,cutis,1
methimazole,congenita,1
methimazole,acc,1
mmi,aplasia,1
mmi,cutis,1
mmi,congenita,1
procainamide,myocardial,1
procainamide,fibrillation,1
procainamide,atrial,1
clofibrate,hypothyroidism,1
miconazole,toxicity,1
doxorubicin,disease,1
miconazole,anaphylactic,1
miconazole,reactions,1
clofibrate,hypothalamic,1
clofibrate,lesions,1
chlorambucil,interstitial,1
procainamide,paroxysmal,1
chlorambucil,pneumonitis,1
chlorambucil,lymphocyte,1
chlorambucil,respiratory,1
chlorambucil,distress,1
barbiturates,hepatic,1
barbiturates,necrosis,1
mmi,acc,1
flecainide,wolff,1
flecainide,parkinson,1
blockade,prostate,1
androgen,withdrawal,1
androgen,syndrome,1
androgen,prostate,1
androgen,cancer,1
blockade,withdrawal,1
blockade,syndrome,1
blockade,cancer,1
acetate,withdrawal,1
sulphonamide,acute,1
sulphonamide,cystitis,1
sulphonamide,myopia,1
sulphonamide,trich,1
metronidazole,acute,1
metronidazole,cystitis,1
acetate,syndrome,1
chlormadinone,cancer,1
flecainide,white,1
flecainide,myoclonic,1
flecainide,syndrome,1
flecainide,paroxysmic,1
flecainide,supraventricular,1
flecainide,tachycardia,1
flecainide,reversible,1
flecainide,ataxo,1
drug,allergic,1
chlormadinone,prostate,1
mtx,dermatologic,1
mtx,allergic,1
mtx,hypersensitivity,1
mtx,reaction,1
chlormadinone,withdrawal,1
chlormadinone,syndrome,1
miconazole,cardiorespiratory,1
emepronium,ulceration,1
-,leukoencephalopathy,1
bromide,damage,1
quinine,blindness,1
sulfate,blindness,1
sulfate,tonic,1
sulfate,pupillary,1
sulfate,leg,1
sulfate,cramps,1
practolol,sclerosing,1
practolol,peritonitis,1
niflumic,rheumatoid,1
niflumic,arthritis,1
acid,rheumatoid,1
acid,arthritis,1
niflumic,osteoporosis,1
acid,osteoporosis,1
rifampicin,miliary,1
quinine,toxicity,1
quinine,amblyopia,1
methotrexate,of,1
dihydroxybusulfan,non,1
perhexiline,disease,1
maleate,disease,1
perhexiline,injury,1
maleate,injury,1
treosulfan,carcinoma,1
dihydroxybusulfan,acute,1
dihydroxybusulfan,-,1
propranolol,disturbances,1
dihydroxybusulfan,lymphocytic,1
dihydroxybusulfan,leukemia,1
treosulfan,cancer,1
propranolol,symptom,1
propranolol,asthma,1
propranolol,dysfunction,1
isoniazid,miliary,1
ethambutol,miliary,1
para,hypoglycaemia,1
anti,damage,1
pexid,hepatic,1
pexid,dysfunction,1
disulfiram,encephalopathy,1
urinary,oesophageal,1
urinary,damage,1
anti,oesophageal,1
-,oesophageal,1
pexid,papilloedema,1
-,damage,1
spasmodic,oesophageal,1
spasmodic,damage,1
agent,oesophageal,1
agent,damage,1
emepronium,damage,1
cytosine,palsy,1
pas,coma,1
para,diabetic,1
acid,hypoglycaemia,1
para,nephropathy,1
-,diabetic,1
-,nephropathy,1
aminosalicylic,hypoglycaemia,1
aminosalicylic,diabetic,1
aminosalicylic,nephropathy,1
acid,diabetic,1
pas,hypoglycaemic,1
para,hypoglycaemic,1
para,coma,1
-,hypoglycaemic,1
aminosalicylic,hypoglycaemic,1
aminosalicylic,coma,1
acid,hypoglycaemic,1
metronidazole,myopia,1
metronidazole,trich,1
griseofulvin,membranous,1
griseofulvin,glomerulopathy,1
ifosfamide,symptom,1
ifosfamide,musculoskeletal,1
ifosfamide,complaints,1
ifosfamide,tumors,1
drug,fanconi,1
ifosfamide,fanconi,1
ifosfamide,syndrome,1
benzofuran,hepatotoxicity,1
benzarone,chronic,1
benzarone,active,1
sodium,myonecrosis,1
warfarin,myonecrosis,1
drug,cach,1
drug,diarrhoea,1
anti,cach,1
2149,pulmonary,1
kw,pulmonary,1
progestin,hyperplasia,1
stibogluconate,arrest,1
gold,ra,1
gold,infection,1
salts,ra,1
salts,infection,1
sodium,arrest,1
stibogluconate,cardiac,1
lithium,ptsd,1
phenylephrine,arterial,1
interferon,thyrotoxicosis,1
inh,neurotoxicity,1
pyridoxine,refractory,1
pyridoxine,tb,1
inh,refractory,1
inh,tb,1
anti,diarrhoea,1
anti,hypoglycaemia,1
-,cach,1
levamisole,cerebral,1
atropine,atrioventricular,1
atropine,av,1
atropine,block,1
doxorubicin,symptom,1
doxorubicin,failure,1
tamoxifen,postmenopausal,1
levamisole,demyelinating,1
aminophylline,av,1
levamisole,disease,1
levamisole,malignant,1
levamisole,melanoma,1
levamisole,multifocal,1
levamisole,inflammatory,1
5,leukoencephalopathy,1
aminophylline,block,1
aminophylline,atrioventricular,1
malarial,cach,1
mefloquine,diarrhoea,1
malarial,diarrhoea,1
malarial,hypoglycaemia,1
drugs,cach,1
drugs,diarrhoea,1
drugs,hypoglycaemia,1
mefloquine,cach,1
quinine,hypoglycaemia,1
dipyridamole,av,1
quinidine,hypoglycaemia,1
mefloquine,cryptosporidiasis,1
mefloquine,aids,1
tamoxifen,neoplasia,1
tamoxifen,secretory,1
tamoxifen,endometrium,1
corticosteroids,toxicity,1
corticosteroids,lung,1
bleomycin,interstitial,1
ketoralac,pan,1
methotrexate,sensorineural,1
methotrexate,hearing,1
methotrexate,loss,1
nsaid,ototoxicity,1
ketoralac,polyarteritis,1
ketoralac,nodosa,1
cisplatin,hyperthermia,1
pan,hearing,1
cisplatin,palmar,1
cisplatin,pruritus,1
cisplatin,urticaria,1
cisplatin,edema,1
chemotherapy,myocardial,1
chemotherapy,heart,1
pan,loss,1
pan,sensorineural,1
etoposide,heart,1
sodium,symptoms,1
gold,symptom,1
gold,nitritoid,1
gold,symptoms,1
gold,pain,1
sodium,symptom,1
sodium,nitritoid,1
sodium,pain,1
gstm,accident,1
thiomalate,symptom,1
thiomalate,nitritoid,1
thiomalate,symptoms,1
thiomalate,pain,1
gstm,pain,1
gstm,cerebrovascular,1
etoposide,coronary,1
etoposide,disease,1
chemotherapy,pneumonitis,1
ssris,depression,1
carbonate,malignant,1
propranolol,amnesia,1
aspirin,subdural,1
aspirin,haematoma,1
aspirin,angiomatous,1
aspirin,haemorrhage,1
ssris,obsessive,1
amitriptyline,syndrome,1
ssris,-,1
ssris,compulsive,1
ssris,disorder,1
fluvoxamine,ocd,1
mianserin,ocd,1
chemotherapy,interstitial,1
carbonate,neuroleptic,1
amitriptyline,malignant,1
acyclovir,herpetic,1
alfa,visual,1
acyclovir,encephalitis,1
interferon,loss,1
interferon,related,1
interferon,field,1
interferon,defects,1
interferon,disc,1
alfa,loss,1
amitriptyline,neuroleptic,1
alfa,related,1
alfa,field,1
alfa,defects,1
alfa,disc,1
alfa,vascular,1
alfa,retinopathy,1
cytosine,leukemia,1
trastuzumab,interstitial,1
cytosine,pseudobulbar,1
asa,weakness,1
asa,dysesthesia,1
asa,gait,1
asa,disturbance,1
prednisone,cellulitic,1
prednisone,cryptococcosis,1
sasp,fever,1
sasp,rash,1
sasp,liver,1
sasp,dysfunction,1
sasp,lymphocytosis,1
salazosulfapyridine,infectious,1
sasp,infectious,1
sasp,mononucleosis,1
sasp,-,1
sasp,like,1
asa,atrophy,1
asa,eruptions,1
acid,sensorimotor,1
asa,skin,1
asa,sensorimotor,1
aminosalicylic,skin,1
aminosalicylic,eruptions,1
aminosalicylic,weakness,1
aminosalicylic,atrophy,1
aminosalicylic,dysesthesia,1
aminosalicylic,gait,1
aminosalicylic,disturbance,1
acid,skin,1
acid,eruptions,1
acid,weakness,1
acid,atrophy,1
acid,dysesthesia,1
acid,gait,1
acid,disturbance,1
sasp,syndrome,1
methotrexate,s,1
methotrexate,lupus,1
drug,clinical,1
blockade,toxicity,1
bicarbonate,cardiac,1
bicarbonate,toxicity,1
cyclophosphamide,candidiasis,1
chemotherapy,candidiasis,1
prednisolone,stevens,1
prednisolone,-,1
prednisolone,johnson,1
dapsone,s,1
thalidomide,neuropathic,1
thalidomide,side,1
thalidomide,effects,1
recombinant,sensation,1
recombinant,of,1
recombinant,vibration,1
blockade,cardiac,1
sodium,toxicity,1
diphenhydramine,dysrhythmia,1
interferon,glomerulosclerosis,1
infliximab,clinical,1
ifnalpha,c,1
ifnalpha,renal,1
ifnalpha,abnormalities,1
interferon,focal,1
interferon,segmental,1
-,segmental,1
ifnalpha,glomerulosclerosis,1
-,glomerulosclerosis,1
alpha,focal,1
alpha,segmental,1
alpha,glomerulosclerosis,1
ifnalpha,focal,1
ifnalpha,segmental,1
acid,polyneuropathy,1
aminosalicylic,polyneuropathy,1
sulfacetamide,reaction,1
diuretics,nephrogenic,1
diuretics,insipidus,1
granulocyte,systemic,1
granulocyte,capillary,1
granulocyte,leak,1
granulocyte,syndrome,1
colony,systemic,1
colony,capillary,1
colony,leak,1
stimulating,systemic,1
stimulating,capillary,1
stimulating,leak,1
factor,systemic,1
factor,capillary,1
factor,leak,1
g,systemic,1
diuretics,diabetes,1
diuretics,polyuria,1
aminosalicylic,sensorimotor,1
diuretics,toxicity,1
sulfonamide,johnson,1
sulfonamide,syndrome,1
drug,erythema,1
drug,multiforme,1
sulfonamides,erythema,1
sulfonamides,multiforme,1
sulfonamides,stevens,1
sulfonamides,-,1
sulfonamides,johnson,1
sulfonamides,syndrome,1
thiazide,toxicity,1
thiazide,polyuria,1
thiazide,nephrogenic,1
thiazide,diabetes,1
thiazide,insipidus,1
g,capillary,1
g,leak,1
g,syndrome,1
csf,systemic,1
doxycycline,lymphadenopathy,1
doxycycline,dysproteinemia,1
doxycycline,pruritic,1
doxycycline,maculopapular,1
doxycycline,eruption,1
doxycycline,fever,1
antibiotic,anaphylaxis,1
magnesium,toxemia,1
magnesium,of,1
magnesium,pregnancy,1
sulfate,toxemia,1
sulfate,of,1
sulfate,pregnancy,1
asa,symptom,1
asa,symptoms,1
doxycycline,angioimmunoblastic,1
prednisolone,diabetic,1
prednisolone,dysfunction,1
insulin,anasarca,1
csf,capillary,1
csf,leak,1
fk506,neurologic,1
fk506,abnormalities,1
tacrolimus,mutism,1
fk506,mutism,1
insulin,peripheral,1
prednisolone,hepatic,1
insulin,ascites,1
insulin,pleural,1
insulin,effusion,1
insulin,insulin,1
insulin,insensitivity,1
insulin,hypoalbuminaemia,1
recombinant,active,1
interferon,sensation,1
interferon,vibration,1
carbamazepine,fever,1
cbz,systemic,1
cbz,lupus,1
cbz,erythematosus,1
cbz,(,1
cbz,),1
cbz,like,1
cbz,symptoms,1
cbz,rash,1
cbz,fever,1
cbz,leukopenia,1
tegretol,symptom,1
tegretol,systemic,1
tegretol,lupus,1
tegretol,erythematosus,1
tegretol,(,1
cbz,symptom,1
carbamazepine,),1
alpha,sensation,1
carbamazepine,(,1
interferon,skin,1
interferon,lesions,1
alpha,skin,1
alpha,lesions,1
ifn,hyperpigmented,1
ifn,and,1
ifn,tongue,1
ribavirin,hyperpigmented,1
ribavirin,skin,1
ribavirin,and,1
ribavirin,tongue,1
ribavirin,lesions,1
chymopapain,anaphylaxis,1
chymopapain,hypotensive,1
lithium,lethargy,1
tegretol,sle,1
tegretol,),1
tegretol,-,1
tegretol,like,1
cabergoline,disease,1
methylprednisolone,myopathy,1
methylprednisolone,status,1
methylprednisolone,asthmaticus,1
vecuronium,myopathy,1
vecuronium,status,1
vecuronium,asthmaticus,1
vecuronium,quadriparesis,1
corticosteroids,metabolic,1
corticosteroids,abnormalities,1
corticosteroids,respiratory,1
corticosteroids,failure,1
vecuronium,metabolic,1
vecuronium,abnormalities,1
vecuronium,respiratory,1
cabergoline,',1
cabergoline,parkinson,1
ergot,disease,1
org,thrombocytopenia,1
tegretol,symptoms,1
tegretol,rash,1
tegretol,fever,1
tegretol,leukopenia,1
carbamazepine,disease,1
heparinoid,thrombocytopenia,1
10172,thrombocytopenia,1
ergot,s,1
labetalol,hemodynamic,1
labetalol,collapse,1
labetalol,preeclampsia,1
bromocriptine,s,1
ergot,parkinson,1
ergot,',1
alpha,hyperpigmentation,1
-,hyperpigmentation,1
interferon,hyperpigmentation,1
natural,optic,1
alpha,bowel,1
alpha,and,1
alpha,bladder,1
-,numbness,1
-,bladder,1
2b,numbness,1
2b,bowel,1
2b,and,1
2b,bladder,1
2b,dysfunction,1
2b,myelogenous,1
recombinant,sclerosis,1
and,optic,1
and,neuritis,1
and,multiple,1
alpha,numbness,1
interferon,bladder,1
interferon,and,1
2a,vibration,1
alpha,of,1
alpha,vibration,1
-,sensation,1
-,vibration,1
2a,sensation,1
2a,of,1
recombinant,numbness,1
interferon,bowel,1
recombinant,bowel,1
recombinant,and,1
recombinant,bladder,1
recombinant,myelogenous,1
recombinant,leukemia,1
interferon,numbness,1
and,sclerosis,1
natural,neuritis,1
clozapine,eps,1
natural,multiple,1
cefuroxime,hemolysis,1
cefuroxime,iha,1
argatroban,bleeding,1
argatroban,hepato,1
argatroban,-,1
heparin,hepato,1
heparin,-,1
argatroban,impairment,1
thrombin,renal,1
thrombin,impairment,1
thrombin,hepatic,1
thrombin,failure,1
argatroban,and,1
heparin,hepatic,1
heparin,and,1
clonazepam,hyperactivity,1
enoxaparin,maculopapular,1
rosiglitazone,failure,1
heparin,embolism,1
natural,sclerosis,1
alpha,like,1
interferon,like,1
dapsone,nerve,1
dapsone,paralysis,1
heparin,massive,1
levetiracetam,psychotic,1
rosiglitazone,heart,1
levetiracetam,behavior,1
granulocyte,s,1
macrophage,s,1
colony,s,1
stimulating,s,1
factor,s,1
sulfonamide,stevens,1
sulfacetamide,drug,1
sulfasalazine,diffuse,1
zephiran,burns,1
),circumoral,1
),and,1
),pharyngeal,1
),burns,1
),candidiasis,1
chloride,circumoral,1
chloride,and,1
chloride,pharyngeal,1
chloride,burns,1
chloride,candidiasis,1
rifabutin,decreased,1
rifabutin,vision,1
rifabutin,damage,1
rifabutin,dysfunction,1
rifabutin,anterior,1
zephiran,candidiasis,1
zephiran,pharyngeal,1
hcl,glare,1
zephiran,and,1
hcl,anomalies,1
amiodarone,changes,1
digoxin,visual,1
digoxin,changes,1
benzalkonium,circumoral,1
benzalkonium,and,1
benzalkonium,pharyngeal,1
benzalkonium,burns,1
benzalkonium,candidiasis,1
(,circumoral,1
(,and,1
(,pharyngeal,1
(,burns,1
(,candidiasis,1
zephiran,circumoral,1
rifabutin,segment,1
rifabutin,visual,1
rifabutin,disturbance,1
benzodiazepine,symptom,1
1a,symptoms,1
clomipramine,seizures,1
clomipramine,extrapyramidal,1
clomipramine,symptoms,1
clomipramine,tourette,1
clomipramine,asperger,1
cyclophosphamide,ovarian,1
carboplatin,coronary,1
carboplatin,vasospasm,1
methazolamide,acute,1
methazolamide,respiratory,1
methazolamide,failure,1
methazolamide,metabolic,1
methazolamide,acidosis,1
neptazane,acute,1
1a,extrapyramidal,1
1a,symptom,1
-,extrapyramidal,1
cyclosporin,lymphoma,1
benzodiazepine,withdrawal,1
benzodiazepine,symptoms,1
nefazodone,symptom,1
nefazodone,withdrawal,1
nefazodone,symptoms,1
mizoribin,hormone,1
chemotherapy,lymphoma,1
beta,symptoms,1
interferon,pedophilia,1
beta,pedophilia,1
-,pedophilia,1
1a,pedophilia,1
interferon,extrapyramidal,1
beta,extrapyramidal,1
hcl,vision,1
hcl,shining,1
sulfacetamide,bullous,1
purine,aml,1
2,aml,1
2,hcl,1
-,hcl,1
chlorodeoxyadenosine,aml,1
chlorodeoxyadenosine,hcl,1
vasopressin,ischemic,1
vasopressin,complications,1
mitomycin,malignancies,1
-,malignancies,1
c,malignancies,1
cladribine,thrombocytopenia,1
drug,mammary,1
drug,hyperplasias,1
d,hyperplasias,1
-,hyperplasias,1
purine,hcl,1
deoxycoformycin,cell,1
hcl,"""",1
deoxycoformycin,hairy,1
aminocaproic,renal,1
aminocaproic,complications,1
acid,complications,1
lidocaine,neonatal,1
lidocaine,seizure,1
lidocaine,disorder,1
lidocaine,pupillary,1
lidocaine,overdose,1
2,acute,1
2,myeloid,1
2,hairy,1
-,myeloid,1
-,hairy,1
deoxycoformycin,acute,1
deoxycoformycin,myeloid,1
penicillamine,hyperplasias,1
neothetazone,mammary,1
neothetazone,hyperplasias,1
bucillamine,gigantomastia,1
ticlopidine,neutropenic,1
ticlopidine,tiaa,1
rofecoxib,drug,1
rofecoxib,eruption,1
drug,dysmenorrhea,1
rofecoxib,dysmenorrhea,1
amiodarone,optic,1
amiodarone,symptom,1
amiodarone,"""",1
amiodarone,shining,1
amiodarone,glare,1
amiodarone,vision,1
amiodarone,anomalies,1
hcl,symptom,1
hcl,visual,1
a,condition,1
a,joint,1
a,exacerbation,1
penicillamine,hyperplasia,1
bucillamine,hypertrophy,1
d,hypertrophy,1
d,hyperplasia,1
-,hypertrophy,1
-,hyperplasia,1
penicillamine,hypertrophy,1
bucillamine,giant,1
cyclosporin,condition,1
valproic,fvs,1
acid,fvs,1
cyclosporin,psoriasis,1
a,psoriasis,1
cyclosporin,exacerbation,1
cyclosporin,joint,1
neptazane,respiratory,1
neptazane,failure,1
neptazane,metabolic,1
6,',1
6,disease,1
thioguanine,hepatotoxicity,1
thioguanine,crohn,1
thioguanine,',1
thioguanine,s,1
thioguanine,disease,1
6,hepatic,1
6,injury,1
-,hepatic,1
tg,hepatic,1
tg,injury,1
thiopurine,hepatic,1
thiopurine,injury,1
lisinopril,multiorgan,1
prednisolone,panhypogammaglobulinaemia,1
6,s,1
6,crohn,1
neptazane,acidosis,1
aza,hepatotoxicity,1
sirolimus,myelosuppression,1
sirolimus,hypertension,1
sirolimus,hyperlipidemia,1
sr,myelosuppression,1
sr,hypertension,1
sr,hyperlipidemia,1
immunosuppressive,myelosuppression,1
immunosuppressive,hypertension,1
immunosuppressive,hyperlipidemia,1
olanzapine,fever,1
