Drug,Symptom,Count
naloxone,oddi,1
drug,restrictive,1
drug,ventilatory,1
cyclophosphamide,restrictive,1
cyclophosphamide,ventilatory,1
cyclophosphamide,defect,1
morphine,the,1
amiodarone,paroxysmal,1
morphine,spasm,1
amiodarone,flutter,1
naloxone,sphincter,1
taxol,proprioception,1
naloxone,the,1
naloxone,spasm,1
terbutaline,pulmonary,1
drug,oddi,1
drug,hirsutism,1
cyclosporin,hirsutism,1
[cls],rupture,1
drug,sphincter,1
[cls],aneurysm,1
[cls],herpetiform,1
apv,infected,1
methadone,associated,1
5,toxic,1
gentamycin,symptom,1
methimazole,mental,1
methimazole,retardation,1
methimazole,hyperthyroidism,1
propranolol,choanal,1
propranolol,atresia,1
propranolol,athelia,1
propranolol,mental,1
propranolol,retardation,1
5,epidermal,1
[cls],hemophiliac,1
5,necrolysis,1
fluorocytosine,[cls],1
fluorocytosine,symptom,1
fluorocytosine,toxic,1
fluorocytosine,epidermal,1
fluorocytosine,necrolysis,1
gentamycin,[cls],1
amphotericin,epidermal,1
amphotericin,necrolysis,1
gentamycin,ulcer,1
drug,hemophiliac,1
apv,-,1
phenytoin,leukopenia,1
apv,),1
apv,hiv,1
apv,(,1
phenytoin,dermatologic,1
apv,virus,1
phenytoin,lymphoid,1
phenytoin,or,1
phenytoin,hepatic,1
phenytoin,syndromes,1
sodium,leukopenia,1
amprenavir,hemophiliac,1
[cls],lymphadenopathy,1
apv,immunodeficiency,1
apv,human,1
apv,intracranial,1
amprenavir,),1
amprenavir,(,1
amprenavir,virus,1
amprenavir,immunodeficiency,1
amprenavir,human,1
[cls],ventilatory,1
[cls],restrictive,1
morphine,sphincter,1
oxaliplatinum,lung,1
drug,pemphigoides,1
captopril,lichen,1
captopril,planus,1
captopril,pemphigoides,1
captopril,bullous,1
captopril,lichenoid,1
captopril,eruption,1
oxaliplatinum,injury,1
drug,arteriosclerotic,1
oxaliplatinum,acute,1
[cls],lymphopenia,1
minoxidil,hypertension,1
minoxidil,arteriosclerotic,1
minoxidil,disease,1
minoxidil,myocardial,1
minoxidil,infarction,1
fluorouracil,injury,1
fluorouracil,lung,1
-,lung,1
5,injury,1
chemotherapy,injury,1
[cls],rectum,1
cyclophosphamide,nonhodgkin,1
steroid,herpes,1
nitroprusside,thrombocytopenia,1
drug,simplex,1
5,lymphopenia,1
5,diarrhoea,1
cyclosporine,simplex,1
oxaliplatinum,carcinoma,1
oxaliplatinum,rectum,1
a,simplex,1
oxaliplatinum,lymphopenia,1
steroid,esophagitis,1
iletin,hyperglycemia,1
oxaliplatinum,diarrhoea,1
[cls],esophagitis,1
drug,rectum,1
hagedorn,hyperglycemia,1
zinc,[cls],1
zinc,symptom,1
zinc,hyperglycemia,1
iletin,[cls],1
iletin,symptom,1
amoxapine,impairment,1
[cls],impairments,1
drug,impairments,1
morphine,biliary,1
d,wilson,1
d,',1
d,s,1
naloxone,biliary,1
morphine,colic,1
d,deterioration,1
-,wilson,1
-,deterioration,1
penicillamine,deterioration,1
[cls],neoplasms,1
amoxapine,impairments,1
morphine,oddi,1
cyclophosphamide,neoplasms,1
drug,urothelial,1
cyclophosphamide,urothelial,1
cyclophosphamide,malignancy,1
drug,nonhodgkin,1
cyclophosphamide,renal,1
cyclophosphamide,of,1
cyclophosphamide,the,1
naloxone,colic,1
ifn,myasthenia,1
ifn,gravis,1
-,myasthenia,1
5,lung,1
aurothiomalate,cholestasis,1
aurothiomalate,intrahepatic,1
sodium,cholestasis,1
sodium,intrahepatic,1
chloramphenicol,reaction,1
sodium,typhoid,1
sodium,hypersensitivity,1
sodium,reaction,1
succinate,[cls],1
succinate,symptom,1
succinate,typhoid,1
succinate,fever,1
succinate,hypersensitivity,1
succinate,reaction,1
penicillamine,brain,1
alpha,gravis,1
alpha,myasthenia,1
-,gravis,1
tobramycin,ulcer,1
b,epidermal,1
b,necrolysis,1
verapamil,long,1
procaterol,symptom,1
verapamil,bradycardia,1
procaterol,[cls],1
verapamil,flutter,1
verapamil,sudden,1
verapamil,death,1
verapamil,familial,1
verapamil,seizure,1
verapamil,disorders,1
verapamil,qt,1
[cls],long,1
verapamil,interval,1
verapamil,syndrome,1
methylprednisolone,psychotic,1
methylprednisolone,asthma,1
quinidine,apnea,1
quinidine,hypotension,1
quinidine,bradycardia,1
quinidine,atrial,1
quinidine,flutter,1
verapamil,apnea,1
[cls],familial,1
drug,intestinal,1
hydrochloride,gpp,1
tolazoline,perforation,1
drug,intolerance,1
drug,dyscrasias,1
procaterol,reaction,1
procaterol,psychotic,1
drug,gpp,1
trazodone,gpp,1
hydrochloride,pustular,1
hydrochloride,psoriasis,1
molipaxin,[cls],1
[cls],sudden,1
molipaxin,symptom,1
molipaxin,pustular,1
molipaxin,psoriasis,1
molipaxin,gpp,1
serotonin,pustular,1
serotonin,psoriasis,1
serotonin,gpp,1
procaterol,asthma,1
[cls],flutter,1
quinidine,sudden,1
quinidine,death,1
quinidine,familial,1
beta,cell,1
papaverine,symptom,1
papaverine,penile,1
papaverine,fibrosis,1
interferon,pulmonary,1
drug,thermal,1
interferon,carcinoma,1
beta,pulmonary,1
beta,sarcoidosis,1
beta,renal,1
beta,carcinoma,1
quinidine,seizure,1
formalin,renal,1
formalin,tuberculosis,1
mebendazole,[cls],1
mebendazole,symptom,1
mebendazole,alveolar,1
mebendazole,hydatid,1
mebendazole,disease,1
mebendazole,alopecia,1
mebendazole,granulocytopenia,1
papaverine,[cls],1
phentolamine,penile,1
drug,penile,1
phentolamine,cavernosum,1
quinidine,disorders,1
quinidine,long,1
quinidine,qt,1
quinidine,interval,1
quinidine,syndrome,1
methimazole,cholestatic,1
methimazole,injury,1
methimazole,damage,1
antithyroid,leucopenia,1
antithyroid,bile,1
antithyroid,stasis,1
methimazole,leucopenia,1
methimazole,bile,1
methimazole,stasis,1
drug,cavernosum,1
succinylcholine,injury,1
succinylcholine,thermal,1
phentolamine,of,1
phentolamine,corpus,1
tolazoline,intestinal,1
[cls],perforation,1
drug,quadrant,1
monooctanoin,pulmonary,1
mono,symptom,1
mono,pulmonary,1
mono,edema,1
octanoin,[cls],1
octanoin,symptom,1
octanoin,pulmonary,1
octanoin,edema,1
monooctanoin,[cls],1
monooctanoin,symptom,1
monooctanoin,edema,1
prednisone,glaucoma,1
metformin,digestive,1
drug,digestive,1
metformin,bleeding,1
cisplatin,necrosis,1
cisplatin,avascular,1
dexamethasone,necrosis,1
dexamethasone,avascular,1
[cls],squamous,1
etoposide,squamous,1
mono,[cls],1
prednisone,pneumonitis,1
[cls],intestinal,1
amiodarone,jaundice,1
cyclophosphamide,abdominal,1
cyclophosphamide,right,1
cyclophosphamide,lower,1
cyclophosphamide,quadrant,1
cyclophosphamide,pain,1
[cls],centrilobular,1
drug,centrilobular,1
amiodarone,congestive,1
amiodarone,heart,1
amiodarone,centrilobular,1
prednisone,radiation,1
amiodarone,necrosis,1
drug,hyperkalemic,1
timolol,hyperkalemic,1
timolol,hyperkalemia,1
beta,hyperkalemia,1
-,hyperkalemia,1
adrenergic,hyperkalemia,1
antagonist,hyperkalemia,1
prednisone,hyperkalemia,1
etoposide,lung,1
etoposide,carcinoma,1
chemotherapy,paroxysmal,1
phenobarbital,icterus,1
drug,icterus,1
drug,losing,1
phenobarbital,drug,1
cbz,nerve,1
phenobarbital,fever,1
phenobarbital,pruritic,1
phenobarbital,desquamating,1
phenobarbital,erythrodermic,1
phenobarbital,alopecia,1
phenobarbital,protein,1
chemotherapy,supraventricular,1
phenobarbital,-,1
phenobarbital,losing,1
phenobarbital,enteropathy,1
phenobarbital,myositis,1
phenobarbital,nephritis,1
cbz,cranial,1
cbz,hyperexcitability,1
cbz,encephalopathy,1
[cls],duodenal,1
drug,erythrodermic,1
amsacrine,disease,1
amsacrine,artery,1
amsacrine,coronary,1
chemotherapy,tachycardia,1
methimazole,toxicity,1
methimazole,marrow,1
nitrofurantoin,eosinophilic,1
methimazole,bone,1
methimazole,plasmocytosis,1
drug,plasmocytosis,1
[cls],plasmocytosis,1
[cls],complications,1
amsacrine,arrhythmic,1
amsacrine,complications,1
amsacrine,cardiotoxicity,1
cbz,areflexia,1
antineoplastic,necrosis,1
antineoplastic,infarction,1
antineoplastic,coronary,1
antineoplastic,artery,1
antineoplastic,disease,1
amsacrine,infarction,1
antiinflammatory,fluorosis,1
chemotherapy,hvod,1
antiinflammatory,arthritis,1
drug,silicosis,1
minocycline,pruritic,1
minocycline,sweats,1
minocycline,night,1
minocycline,fatigue,1
minocycline,chills,1
drug,sweats,1
drug,petit,1
carbamazepine,acute,1
drug,night,1
carbamazepine,post,1
carbamazepine,traumatic,1
carbamazepine,petit,1
carbamazepine,mal,1
trioxide,symptom,1
trioxide,[cls],1
cbz,post,1
cbz,traumatic,1
cbz,petit,1
cbz,mal,1
arsenic,symptom,1
[cls],silicosis,1
minocycline,",",1
verapamil,attack,1
verapamil,bronchial,1
atra,acid,1
itraconazole,cutaneous,1
itraconazole,coccidioidomycosis,1
drug,hyperleukocytosis,1
chemotherapy,retinoic,1
chemotherapy,acid,1
chemotherapy,apl,1
chemotherapy,hyperleukocytosis,1
atra,toxicity,1
atra,retinoic,1
atra,syndrome,1
drug,attack,1
atra,hyperleukocytosis,1
amiodarone,syncope,1
amiodarone,fibrillation,1
amiodarone,cardiomyopathy,1
minocycline,-,1
minocycline,mononucleosis,1
minocycline,infectious,1
minocycline,macular,1
[cls],attack,1
arsenic,[cls],1
methotrexate,paraparesis,1
[cls],coccidioidomycosis,1
[cls],paraparesis,1
drug,media,1
[cls],uterine,1
tamoxifen,enlargement,1
progestational,breast,1
progestational,carcinoma,1
progestational,uterine,1
progestational,enlargement,1
agents,breast,1
agents,carcinoma,1
agents,uterine,1
agents,enlargement,1
progestogens,[cls],1
progestogens,symptom,1
progestogens,breast,1
drug,otitis,1
progestogens,endometrial,1
progestogens,lesions,1
tamoxifen,lesions,1
cyclophosphamide,toxicity,1
cyclophosphamide,cancer,1
drug,syphilis,1
sulfate,hypothyroid,1
ferrous,hypothyroid,1
ferrous,[cls],1
drug,has,1
methotrexate,radiculopathy,1
drug,radiculopathy,1
ceftriaxone,abnormalities,1
ceftriaxone,-,1
ceftriaxone,hepato,1
methotrexate,psoriatic,1
mtx,psoriatic,1
mtx,lymphocyte,1
mtx,alveolitis,1
steroids,hepatic,1
drug,hypothyroid,1
steroids,angiosarcoma,1
steroids,has,1
ferrous,primary,1
ferrous,hypothyroidism,1
sulfate,primary,1
sulfate,hypothyroidism,1
levothyroxine,primary,1
sodium,primary,1
sodium,hypothyroidism,1
drug,coccidioidomycosis,1
minocycline,like,1
-,motor,1
asa,',1
prednisone,',1
prednisone,s,1
prednisone,disease,1
prednisone,respiratory,1
prednisone,distress,1
prednisone,fever,1
cytoxan,symptom,1
cytoxan,[cls],1
mesalamine,crohn,1
mesalamine,',1
mesalamine,s,1
mesalamine,disease,1
mesalamine,respiratory,1
mesalamine,distress,1
mesalamine,fever,1
cyclophosphamide,embryopathy,1
venlafaxine,ischaemia,1
venlafaxine,myocardial,1
5,respiratory,1
5,distress,1
5,fever,1
prednisone,crohn,1
thymidine,coma,1
thymidine,encephalopathy,1
drug,bridge,1
cyclosposphamide,symptom,1
drug,oligodactyly,1
drug,thumbs,1
drug,hypoplastic,1
drug,distal,1
[cls],dpd,1
[cls],deficient,1
drug,deficient,1
drug,ears,1
drug,flat,1
thymidine,symptoms,1
drug,blepharophimosis,1
drug,craniosynostosis,1
cytoxan,embryopathy,1
thymidine,[cls],1
thymidine,symptom,1
thymidine,dpd,1
thymidine,-,1
thymidine,deficient,1
thymidine,neurologic,1
asa,crohn,1
asa,s,1
minocycline,syndrome,1
asa,disease,1
cyclosporin,abnormality,1
ganciclovir,brain,1
ganciclovir,stem,1
ganciclovir,neuromuscular,1
ganciclovir,dysfunction,1
ganciclovir,abnormality,1
gnrh,[cls],1
gnrh,symptom,1
gnrh,thrombosis,1
gnrh,tumor,1
a,thrombosis,1
a,tumor,1
drug,trauma,1
acetohexamide,[cls],1
acetohexamide,symptom,1
acetohexamide,head,1
acetohexamide,trauma,1
acetohexamide,confusion,1
acetazolamide,head,1
acetazolamide,trauma,1
acetazolamide,confusion,1
cyclosporin,dysfunction,1
cyclosporin,neuromuscular,1
cyclosporin,stem,1
minocycline,exfoliative,1
asa,respiratory,1
asa,distress,1
asa,fever,1
venlafaxine,acute,1
venlafaxine,disease,1
venlafaxine,heart,1
bicalutamide,fulminant,1
bicalutamide,hepatic,1
bicalutamide,failure,1
[cls],ischaemic,1
cyclosporin,brain,1
minocycline,eosinophilia,1
minocycline,lymphocytosis,1
flurbiprofen,hypersensitivity,1
fu,deficiency,1
cyclosporin,disorders,1
5,deficiency,1
ganciclovir,disorders,1
cyclosporin,neurotoxicity,1
[cls],neuromuscular,1
brimonidine,depressionness,1
procainamide,syphilis,1
hydrochloride,syndrome,1
drugs,muscle,1
hormone,hypercalcemia,1
hormone,aids,1
retinoic,dermatosis,1
retinoic,neutrophilic,1
trans,dermatosis,1
disodium,hypercalcemia,1
trans,neutrophilic,1
all,dermatosis,1
all,neutrophilic,1
drug,wasting,1
drug,teratoma,1
cisplatin,tubular,1
cisplatin,salt,1
cisplatin,wasting,1
cisplatin,teratoma,1
diclofenac,pain,1
diclofenac,osteoarthritis,1
diclofenac,hepatitis,1
drugs,injury,1
carbamazepine,psychiatric,1
clarithromycin,psychiatric,1
growth,aids,1
growth,hypercalcemia,1
growth,[cls],1
-,myalgias,1
ara,fever,1
ara,infectious,1
ara,complications,1
ara,gastrointestinal,1
ara,tract,1
ara,myalgias,1
-,al,1
-,infectious,1
-,tract,1
c,al,1
drug,rhgh,1
c,myelosuppression,1
c,fever,1
c,infectious,1
c,complications,1
c,gastrointestinal,1
c,tract,1
c,myalgias,1
[cls],rhgh,1
[cls],hypercalcemia,1
[cls],drowsiness,1
antipsychotic,injury,1
hydrochloride,syphilis,1
antipsychotic,muscle,1
tocolysis,urinary,1
tocolysis,calculus,1
salazosulfapyridine,agep,1
salazosulfapyridine,generalized,1
danazol,gingival,1
danazol,bleeding,1
danazol,purpura,1
drug,antibody,1
salazosulfapyridine,fever,1
low,antibody,1
salazosulfapyridine,erythema,1
-,antibody,1
aspirin,anaphylactoid,1
molecular,antibody,1
aspirin,angioedema,1
aspirin,urticaria,1
aspirin,hypersensitivity,1
weight,antibody,1
[cls],myotonia,1
calcipotriol,type,1
heparin,antibody,1
tocolysis,symptom,1
tocolysis,[cls],1
magnesium,calculus,1
[cls],az,1
olanzapine,injury,1
olanzapine,muscle,1
carbamazepine,toxic,1
carbamazepine,drowsiness,1
carbamazepine,dizziness,1
acetazolamide,hemorrhagic,1
acetazolamide,gastritis,1
acetazolamide,intoxication,1
acetazolamide,chronic,1
drug,az,1
magnesium,urinary,1
az,[cls],1
az,symptom,1
az,thrombocytopenia,1
az,bone,1
az,marrow,1
az,disorder,1
az,hemorrhagic,1
az,gastritis,1
olanzapine,schizophrenic,1
ara,myelosuppression,1
ara,al,1
arabinoside,myalgias,1
arabinoside,symptoms,1
lovastatin,failure,1
hydroxymethylglutaryl,[cls],1
hydroxymethylglutaryl,symptom,1
nph,angioedema,1
hydroxymethylglutaryl,renal,1
hydroxymethylglutaryl,failure,1
erythromycin,[cls],1
erythromycin,symptom,1
erythromycin,rhabdomyolysis,1
antibiotics,rhabdomyolysis,1
drug,pcp,1
prednisone,pcp,1
nph,urticaria,1
insulin,hives,1
tamoxifen,myeloid,1
tamoxifen,aml,1
drug,hives,1
propylthiouracil,reactions,1
methimazole,cutaneous,1
methimazole,reactions,1
thionamide,maculopapular,1
lovastatin,renal,1
regular,urticaria,1
regular,angioedema,1
calcium,magnesium,1
[cls],hypermagnesemia,1
drug,hypermagnesemia,1
magnesium,hypermagnesemia,1
sulfate,hypermagnesemia,1
drug,depressionness,1
fluids,[cls],1
fluids,symptom,1
fluids,magnesium,1
fluids,toxicosis,1
calcium,toxicosis,1
brimonidine,apneic,1
magnesium,overdose,1
magnesium,renal,1
magnesium,insufficiency,1
magnesium,magnesium,1
magnesium,toxicosis,1
sulfate,overdose,1
sulfate,insufficiency,1
sulfate,magnesium,1
sulfate,toxicosis,1
thionamide,and,1
thionamide,papular,1
thionamide,purpuric,1
cytosine,gastrointestinal,1
chemotherapy,gastrointestinal,1
chemotherapy,tract,1
chemotherapy,symptoms,1
chemotherapy,myalgias,1
cytosine,al,1
cytosine,myelosuppression,1
cytosine,fever,1
cytosine,infectious,1
cytosine,complications,1
cytosine,tract,1
chemotherapy,infectious,1
cytosine,symptoms,1
cytosine,myalgias,1
arabinoside,al,1
arabinoside,myelosuppression,1
arabinoside,fever,1
arabinoside,infectious,1
arabinoside,complications,1
arabinoside,gastrointestinal,1
arabinoside,tract,1
chemotherapy,complications,1
chemotherapy,myelosuppression,1
thionamide,eruptions,1
zonisamide,symptoms,1
drug,frontal,1
zonisamide,mentally,1
zonisamide,retarded,1
zonisamide,frontal,1
zonisamide,lobe,1
),hypersensitivity,1
nph,hypersensitivity,1
hagedorn,hypersensitivity,1
zonisamide,neurological,1
[cls],heat,1
chemotherapy,al,1
zonisamide,-,1
zonisamide,like,1
regular,symptoms,1
suramin,prostate,1
suramin,cancer,1
drug,wheezing,1
acid,dermatosis,1
acid,neutrophilic,1
drug,myalgias,1
cyclosposphamide,growth,1
cyclosposphamide,deficiency,1
cyclosposphamide,developmental,1
magnesium,preeclamptic,1
phenytoin,osteomalacia,1
phenobarbital,osteomalacia,1
acetazolamide,epileptic,1
antimonial,[cls],1
pentavalent,pointes,1
pentavalent,de,1
loperamide,[cls],1
pentavalent,torsades,1
pentavalent,symptom,1
pentavalent,[cls],1
amiodarone,tachyarrhymias,1
amiodarone,interval,1
carbonate,creutzfeldt,1
carbonate,jakob,1
carbonate,like,1
amiodarone,qt,1
drug,preeclamptic,1
vecuronium,neuromuscular,1
vecuronium,block,1
vecuronium,preeclamptic,1
amiodarone,the,1
antimonial,symptom,1
dapsone,pallor,1
dapsone,methemoglobinemia,1
dapsone,hypoalbuminemia,1
dapsone,neuropathy,1
dapsone,psychosis,1
dapsone,toxic,1
dapsone,cholestatic,1
dapsone,jaundice,1
dapsone,nephrotic,1
dapsone,renal,1
dapsone,papillary,1
dapsone,necrosis,1
dapsone,proteinuria,1
drug,pallor,1
dapsone,infectious,1
dapsone,-,1
dapsone,like,1
dapsone,neurological,1
dapsone,and,1
dapsone,gastrointestinal,1
dapsone,complaints,1
[cls],methemoglobinemia,1
[cls],pallor,1
amiodarone,of,1
drug,blockade,1
derivative,symptom,1
amiodarone,prolongation,1
drug,hepatobiliary,1
terbinafine,hepatobiliary,1
terbinafine,disorders,1
fleet,hyperphosphatemia,1
biphosphate,hyperphosphatemia,1
biphosphate,symptom,1
drug,cyst,1
cetrimidehexidine,symptom,1
cetrimidehexidine,metabolic,1
cetrimidehexidine,acidosis,1
cetrimidehexidine,hydatid,1
cetrimidehexidine,cyst,1
biphosphate,[cls],1
phosphate,failure,1
phosphate,renal,1
phosphate,chronic,1
phosphate,dysfunction,1
phosphate,liver,1
phenothiazine,photosensitivity,1
phenothiazine,reaction,1
-,photosensitivity,1
[cls],hepatobiliary,1
relaxant,block,1
relaxant,neuromuscular,1
sulfate,blockade,1
drug,tachyarrhymias,1
[cls],tachyarrhymias,1
muscle,blockade,1
relaxants,[cls],1
relaxants,symptom,1
relaxants,neuromuscular,1
relaxants,blockade,1
magnesium,blockade,1
sulfate,neuromuscular,1
mgso4,[cls],1
relaxant,symptom,1
mgso4,symptom,1
mgso4,neuromuscular,1
mgso4,blockade,1
curariform,[cls],1
curariform,symptom,1
curariform,neuromuscular,1
curariform,block,1
muscle,block,1
relaxant,[cls],1
dapsone,peripheral,1
dapsone,eruptions,1
nitrofurantoin,infection,1
nitrofurantoin,tract,1
metipranolol,anterior,1
metipranolol,uveitis,1
metripranolol,symptom,1
metripranolol,granulomatous,1
metripranolol,anterior,1
metripranolol,uveitis,1
metripranolol,open,1
metripranolol,angle,1
metripranolol,glaucoma,1
desmopressin,seizures,1
desmopressin,status,1
desmopressin,syndrome,1
desmopressin,of,1
desmopressin,inappropriate,1
desmopressin,antidiuretic,1
desmopressin,hormone,1
penicillamine,leukopenia,1
rifabutin,mycobacterium,1
rifabutin,avium,1
rifabutin,-,1
rifabutin,intracellulare,1
metipranolol,symptom,1
metipranolol,[cls],1
pen,scleroderma,1
pen,bicytopenia,1
fu,disturbances,1
[cls],adenocarcinoma,1
fluorouracil,adenocarcinoma,1
fluorouracil,of,1
fluorouracil,the,1
fluorouracil,colon,1
fluorouracil,cerebellar,1
fluorouracil,dysfunction,1
methimazole,thyrotoxicosis,1
-,bicytopenia,1
pen,anemia,1
d,bicytopenia,1
penicillamine,sclerosis,1
d,sclerosis,1
d,systemic,1
[cls],sclerosis,1
corticosteroid,bicytopenia,1
[cls],bicytopenia,1
pen,leukopenia,1
pen,thrombocytopenia,1
rifabutin,complex,1
rifabutin,infection,1
clarithromycin,uveitis,1
phenytoin,erythroderma,1
dna,symptom,1
dna,lipoatrophy,1
dna,iddm,1
ofloxacin,neurotoxic,1
antimonial,de,1
ofloxacin,renal,1
ofloxacin,insufficiency,1
drug,phs,1
phenytoin,phs,1
phenytoin,facial,1
recombinant,iddm,1
phenytoin,oedema,1
corticosteroids,syndrome,1
antimonial,torsades,1
cyclophosphamide,rheumatoid,1
cyclophosphamide,arthritis,1
nitrofurantoin,fibrosis,1
nitrofurantoin,dysfunction,1
nitrofurantoin,failure,1
nitrofurantoin,urinary,1
dna,[cls],1
recombinant,lipoatrophy,1
clarithromycin,mycobacterium,1
minoxidil,coagulation,1
clarithromycin,avium,1
clarithromycin,-,1
clarithromycin,intracellulare,1
clarithromycin,complex,1
clarithromycin,infection,1
ethambutol,uveitis,1
penicillamine,thrombocytopenia,1
penicillamine,anemia,1
[cls],coagulation,1
minoxidil,disorder,1
antimonial,pointes,1
diphenylhydantoin,enlargement,1
diphenylhydantoin,angiomatous,1
diphenylhydantoin,hyperplasia,1
diphenylhydantoin,gingival,1
[cls],angiomatous,1
vasopressin,polyuria,1
drugs,pointes,1
drugs,de,1
drugs,torsades,1
derivative,[cls],1
derivative,photosensitivity,1
cyclosposphamide,delay,1
receptor,angioedema,1
beta,toxicity,1
-,arrest,1
blocker,cardiac,1
blocker,arrest,1
blocker,toxicity,1
[cls],memory,1
drug,adenomas,1
atenolol,impairment,1
atenolol,impaired,1
beta,impaired,1
beta,memory,1
-,impaired,1
-,memory,1
blocker,impaired,1
blocker,memory,1
amiodarone,renal,1
amiodarone,impairment,1
corticosteroids,thyroiditis,1
thionamides,[cls],1
thionamides,symptom,1
thionamides,thyroiditis,1
beta,arrest,1
beta,cardiac,1
esmolol,arrest,1
ambien,drug,1
hypnotic,symptom,1
hypnotic,obese,1
hypnotic,depression,1
hypnotic,insomnia,1
zolpidem,multiple,1
zolpidem,drug,1
zolpidem,related,1
zolpidem,death,1
ambien,multiple,1
ambien,related,1
esmolol,cardiac,1
ambien,death,1
danazol,acromegalic,1
drug,fibromatosis,1
drug,asystole,1
anesthesia,[cls],1
anesthesia,symptom,1
anesthesia,asystole,1
esmolol,asystole,1
hydrochloride,asystole,1
antagonist,angioedema,1
ii,angioedema,1
derivative,reaction,1
angiotensin,angioedema,1
cyclosposphamide,hypoplastic,1
cyclosposphamide,defects,1
methicillin,proteinuria,1
methicillin,acute,1
methicillin,nephritic,1
